txn_id,date,description,amount,account_type
1750,2025-07-28,SALARY DEPOSIT,-35.52,Credit Card
1751,2025-04-21,DUNKIN DONUTS STORE 44,-55.55,Credit Card
1752,2025-05-16,STARBUCKS COFFEE #123,-14.02,Checking
1753,2025-03-18,NETFLIX.COM,-34.13,Credit Card
1754,2025-04-24,NETFLIX.COM,-66.33,Checking
1755,2025-10-27,APARTMENT RENT,-47.13,Checking
1756,2025-08-06,DUNKIN DONUTS STORE 44,-71.34,Checking
1757,2025-08-11,WALMART GROCERY,-61.96,Credit Card
1758,2025-10-14,APARTMENT RENT,-18.45,Checking
1759,2025-11-18,SALARY DEPOSIT,-14.56,Checking
1760,2025-12-01,SALARY DEPOSIT,-20.74,Checking
1761,2025-11-20,APARTMENT RENT,-73.35,Checking
1762,2025-11-22,APARTMENT RENT,-34.0,Checking
1763,2025-12-24,NETFLIX.COM,-11.47,Credit Card
1764,2025-05-16,NETFLIX.COM,-20.54,Checking
1765,2025-05-13,WALMART GROCERY,-67.08,Checking
1766,2025-10-16,DUNKIN DONUTS STORE 44,-52.52,Checking
1767,2025-10-09,NETFLIX.COM,-41.71,Checking
1768,2025-08-07,SALARY DEPOSIT,-50.72,Credit Card
1769,2025-05-07,NETFLIX.COM,-78.83,Credit Card
1770,2025-10-13,DUNKIN DONUTS STORE 44,-34.56,Credit Card
1771,2025-07-30,WALMART GROCERY,-16.51,Credit Card
1772,2025-07-19,SALARY DEPOSIT,-90.51,Credit Card
1773,2025-09-18,NETFLIX.COM,-51.74,Credit Card
1774,2025-02-11,WALMART GROCERY,-38.88,Checking
1775,2025-05-27,STARBUCKS COFFEE #123,-25.47,Credit Card
1776,2025-09-09,STARBUCKS COFFEE #123,-75.72,Credit Card
1777,2025-01-25,AMAZON MKTPLACE,-19.37,Checking
1778,2025-02-04,SALARY DEPOSIT,-25.43,Checking
1779,2025-04-11,DUNKIN DONUTS STORE 44,-85.52,Checking
1780,2025-09-01,APARTMENT RENT,-68.89,Credit Card
1781,2025-06-07,STARBUCKS COFFEE #123,-74.55,Checking
1782,2025-04-28,DUNKIN DONUTS STORE 44,-79.67,Credit Card
1783,2025-04-11,WALMART GROCERY,-79.9,Checking
1784,2025-09-06,APARTMENT RENT,-51.19,Checking
1785,2025-03-02,APARTMENT RENT,-11.62,Credit Card
1786,2025-05-24,WALMART GROCERY,-28.87,Checking
1787,2025-01-31,WALMART GROCERY,-53.11,Credit Card
1788,2025-09-18,STARBUCKS COFFEE #123,-54.78,Checking
1789,2025-11-30,APARTMENT RENT,-40.13,Credit Card
1790,2025-10-18,AMAZON MKTPLACE,-86.88,Checking
1791,2025-03-31,AMAZON MKTPLACE,-82.87,Credit Card
1792,2025-06-21,AMAZON MKTPLACE,-25.78,Checking
1793,2025-04-16,STARBUCKS COFFEE #123,-98.58,Checking
1794,2025-04-09,NETFLIX.COM,-29.49,Checking
1795,2025-07-21,APARTMENT RENT,-90.72,Checking
1796,2025-04-14,APARTMENT RENT,-80.55,Credit Card
1797,2025-12-10,NETFLIX.COM,-32.99,Credit Card
1798,2025-12-03,SALARY DEPOSIT,-74.23,Checking
1799,2025-07-24,SALARY DEPOSIT,-69.5,Checking
1800,2025-06-24,WALMART GROCERY,-22.77,Checking
1801,2025-03-15,APARTMENT RENT,-27.19,Credit Card
1802,2025-02-03,SALARY DEPOSIT,-54.62,Checking
1803,2025-11-12,APARTMENT RENT,-79.23,Checking
1804,2025-10-12,AMAZON MKTPLACE,-98.74,Credit Card
1805,2025-05-11,SALARY DEPOSIT,-78.07,Checking
1806,2025-05-16,SALARY DEPOSIT,-25.66,Checking
1807,2025-04-18,DUNKIN DONUTS STORE 44,-16.01,Credit Card
1808,2025-05-30,STARBUCKS COFFEE #123,-32.42,Credit Card
1809,2025-02-06,NETFLIX.COM,-10.74,Checking
1810,2025-08-15,APARTMENT RENT,-91.19,Credit Card
1811,2025-02-09,STARBUCKS COFFEE #123,-30.02,Checking
1812,2025-03-13,STARBUCKS COFFEE #123,-29.24,Credit Card
1813,2025-12-10,DUNKIN DONUTS STORE 44,-37.46,Checking
1814,2025-06-15,DUNKIN DONUTS STORE 44,-69.79,Checking
1815,2025-12-08,DUNKIN DONUTS STORE 44,-12.12,Checking
1816,2025-08-30,WALMART GROCERY,-48.82,Checking
1817,2025-03-22,WALMART GROCERY,-20.03,Checking
1818,2025-06-14,SALARY DEPOSIT,-56.38,Credit Card
1819,2025-03-25,DUNKIN DONUTS STORE 44,-11.75,Credit Card
1820,2025-03-29,APARTMENT RENT,-45.67,Credit Card
1821,2025-05-22,DUNKIN DONUTS STORE 44,-48.52,Credit Card
1822,2025-09-29,STARBUCKS COFFEE #123,-85.0,Credit Card
1823,2025-01-11,DUNKIN DONUTS STORE 44,-93.22,Credit Card
1824,2025-03-03,SALARY DEPOSIT,-77.76,Credit Card
1825,2025-05-23,STARBUCKS COFFEE #123,-53.09,Credit Card
1826,2025-04-02,AMAZON MKTPLACE,-73.25,Credit Card
1827,2025-06-22,SALARY DEPOSIT,-63.78,Checking
1828,2025-11-16,STARBUCKS COFFEE #123,-65.25,Checking
1829,2025-09-22,NETFLIX.COM,-68.09,Checking
1830,2025-04-13,WALMART GROCERY,-22.77,Checking
1831,2025-08-15,SALARY DEPOSIT,-65.27,Credit Card
1832,2025-05-20,NETFLIX.COM,-20.79,Checking
1833,2025-10-14,NETFLIX.COM,-71.12,Checking
1834,2025-03-11,AMAZON MKTPLACE,-73.64,Credit Card
1835,2025-05-29,DUNKIN DONUTS STORE 44,-51.07,Checking
1836,2025-08-14,APARTMENT RENT,-70.69,Credit Card
1837,2025-04-23,STARBUCKS COFFEE #123,-92.76,Checking
1838,2025-04-24,AMAZON MKTPLACE,-67.48,Checking
1839,2025-12-30,STARBUCKS COFFEE #123,-94.28,Credit Card
1840,2025-11-12,AMAZON MKTPLACE,-87.62,Checking
1841,2025-05-13,DUNKIN DONUTS STORE 44,-63.32,Credit Card
1842,2025-08-24,WALMART GROCERY,-79.68,Checking
1843,2025-07-01,AMAZON MKTPLACE,-50.35,Credit Card
1844,2025-12-09,WALMART GROCERY,-55.17,Checking
1845,2025-07-21,WALMART GROCERY,-40.05,Checking
1846,2025-08-30,SALARY DEPOSIT,-45.07,Checking
1847,2025-12-11,STARBUCKS COFFEE #123,-12.94,Checking
1848,2025-04-01,NETFLIX.COM,-86.46,Credit Card
1849,2025-04-16,WALMART GROCERY,-86.27,Checking
1850,2025-12-30,NETFLIX.COM,-55.5,Credit Card
1851,2025-06-21,STARBUCKS COFFEE #123,-55.19,Checking
1852,2025-04-03,NETFLIX.COM,-34.82,Credit Card
1853,2025-03-10,NETFLIX.COM,-25.11,Checking
1854,2025-12-20,SALARY DEPOSIT,-85.63,Credit Card
1855,2025-06-29,NETFLIX.COM,-63.79,Credit Card
1856,2025-06-23,NETFLIX.COM,-59.99,Credit Card
1857,2025-11-20,STARBUCKS COFFEE #123,-8.39,Checking
1858,2025-08-22,WALMART GROCERY,-59.86,Credit Card
1859,2025-01-27,STARBUCKS COFFEE #123,-39.16,Credit Card
1860,2025-11-24,APARTMENT RENT,-21.48,Checking
1861,2025-02-04,DUNKIN DONUTS STORE 44,-18.99,Checking
1862,2025-03-06,STARBUCKS COFFEE #123,-69.75,Checking
1863,2025-11-18,STARBUCKS COFFEE #123,-95.77,Credit Card
1864,2025-12-19,AMAZON MKTPLACE,-47.69,Credit Card
1865,2025-06-22,NETFLIX.COM,-56.24,Checking
1866,2025-06-08,DUNKIN DONUTS STORE 44,-33.05,Credit Card
1867,2025-11-16,STARBUCKS COFFEE #123,-59.24,Checking
1868,2025-02-19,STARBUCKS COFFEE #123,-74.27,Checking
1869,2025-12-27,DUNKIN DONUTS STORE 44,-99.08,Credit Card
1870,2025-04-16,DUNKIN DONUTS STORE 44,-38.06,Checking
1871,2025-07-05,SALARY DEPOSIT,-40.32,Checking
1872,2025-07-23,NETFLIX.COM,-69.47,Checking
1873,2025-10-14,SALARY DEPOSIT,-34.48,Checking
1874,2025-05-10,NETFLIX.COM,-35.46,Checking
1875,2025-01-29,SALARY DEPOSIT,-26.58,Checking
1876,2025-02-01,APARTMENT RENT,-99.5,Credit Card
1877,2025-11-04,APARTMENT RENT,-58.76,Checking
1878,2025-03-13,SALARY DEPOSIT,-6.18,Checking
1879,2025-11-16,APARTMENT RENT,-56.62,Checking
1880,2025-04-29,STARBUCKS COFFEE #123,-84.91,Checking
1881,2025-07-18,NETFLIX.COM,-16.45,Checking
1882,2025-12-31,DUNKIN DONUTS STORE 44,-46.94,Checking
1883,2025-08-06,SALARY DEPOSIT,-6.47,Checking
1884,2025-02-24,STARBUCKS COFFEE #123,-70.71,Credit Card
1885,2025-03-22,NETFLIX.COM,-42.36,Credit Card
1886,2025-07-26,NETFLIX.COM,-86.97,Checking
1887,2025-06-05,AMAZON MKTPLACE,-77.65,Checking
1888,2025-10-25,STARBUCKS COFFEE #123,-44.33,Checking
1889,2025-05-08,WALMART GROCERY,-52.1,Credit Card
1890,2025-03-23,WALMART GROCERY,-74.86,Credit Card
1891,2025-06-17,NETFLIX.COM,-39.35,Credit Card
1892,2025-01-16,NETFLIX.COM,-26.27,Credit Card
1893,2025-03-31,WALMART GROCERY,-37.21,Credit Card
1894,2025-12-05,NETFLIX.COM,-76.46,Credit Card
1895,2025-09-13,DUNKIN DONUTS STORE 44,-98.57,Credit Card
1896,2025-09-07,WALMART GROCERY,-96.24,Checking
1897,2025-02-17,APARTMENT RENT,-9.69,Credit Card
1898,2025-07-21,SALARY DEPOSIT,-50.62,Credit Card
1899,2025-01-31,STARBUCKS COFFEE #123,-41.62,Credit Card
1900,2025-10-05,SALARY DEPOSIT,-52.26,Checking
1901,2025-03-18,DUNKIN DONUTS STORE 44,-70.58,Checking
1902,2025-07-08,APARTMENT RENT,-28.46,Checking
1903,2025-01-25,AMAZON MKTPLACE,-93.21,Credit Card
1904,2025-09-24,STARBUCKS COFFEE #123,-24.49,Checking
1905,2025-11-04,DUNKIN DONUTS STORE 44,-40.64,Credit Card
1906,2025-09-11,WALMART GROCERY,-67.67,Checking
1907,2025-03-05,STARBUCKS COFFEE #123,-36.05,Checking
1908,2025-10-21,APARTMENT RENT,-84.42,Checking
1909,2025-10-11,SALARY DEPOSIT,-61.94,Credit Card
1910,2025-12-16,WALMART GROCERY,-97.55,Checking
1911,2025-06-07,DUNKIN DONUTS STORE 44,-34.43,Credit Card
1912,2025-07-03,APARTMENT RENT,-90.99,Credit Card
1913,2025-12-02,DUNKIN DONUTS STORE 44,-42.71,Checking
1914,2025-05-01,NETFLIX.COM,-92.17,Checking
1915,2025-01-26,NETFLIX.COM,-78.03,Checking
1916,2025-04-30,WALMART GROCERY,-96.98,Checking
1917,2025-01-30,WALMART GROCERY,-39.44,Credit Card
1918,2025-10-18,AMAZON MKTPLACE,-88.21,Credit Card
1919,2025-05-23,NETFLIX.COM,-66.57,Credit Card
1920,2025-03-16,AMAZON MKTPLACE,-54.56,Checking
1921,2025-09-13,WALMART GROCERY,-76.83,Checking
1922,2025-09-01,DUNKIN DONUTS STORE 44,-93.71,Credit Card
1923,2025-09-27,SALARY DEPOSIT,-24.01,Checking
1924,2025-05-19,STARBUCKS COFFEE #123,-79.17,Checking
1925,2025-12-16,DUNKIN DONUTS STORE 44,-36.64,Credit Card
1926,2025-04-02,WALMART GROCERY,-42.13,Checking
1927,2025-02-02,SALARY DEPOSIT,-36.0,Credit Card
1928,2025-01-31,AMAZON MKTPLACE,-85.11,Credit Card
1929,2025-12-25,SALARY DEPOSIT,-9.54,Credit Card
1930,2025-08-22,AMAZON MKTPLACE,-41.63,Credit Card
1931,2025-04-01,APARTMENT RENT,-92.21,Checking
1932,2025-06-25,AMAZON MKTPLACE,-67.49,Credit Card
1933,2025-07-08,DUNKIN DONUTS STORE 44,-20.64,Checking
1934,2025-01-14,WALMART GROCERY,-21.45,Checking
1935,2025-11-29,APARTMENT RENT,-49.93,Credit Card
1936,2025-06-23,SALARY DEPOSIT,-16.43,Credit Card
1937,2025-03-13,STARBUCKS COFFEE #123,-48.84,Checking
1938,2025-02-12,STARBUCKS COFFEE #123,-17.06,Credit Card
1939,2025-12-31,APARTMENT RENT,-77.85,Checking
1940,2025-12-03,STARBUCKS COFFEE #123,-26.76,Credit Card
1941,2025-05-03,DUNKIN DONUTS STORE 44,-90.65,Checking
1942,2025-01-21,DUNKIN DONUTS STORE 44,-40.87,Checking
1943,2025-07-03,STARBUCKS COFFEE #123,-74.05,Checking
1944,2025-02-27,WALMART GROCERY,-66.21,Credit Card
1945,2025-02-07,APARTMENT RENT,-53.75,Checking
1946,2025-05-15,SALARY DEPOSIT,-11.94,Credit Card
1947,2025-07-09,SALARY DEPOSIT,-54.78,Checking
1948,2025-05-04,SALARY DEPOSIT,-40.9,Checking
1949,2025-04-18,AMAZON MKTPLACE,-21.25,Credit Card
1950,2025-02-14,SALARY DEPOSIT,-85.03,Checking
1951,2025-06-07,SALARY DEPOSIT,-21.63,Credit Card
1952,2025-02-01,NETFLIX.COM,-45.69,Credit Card
1953,2025-03-07,NETFLIX.COM,-70.9,Credit Card
1954,2025-12-19,APARTMENT RENT,-78.21,Checking
1955,2025-11-11,STARBUCKS COFFEE #123,-90.37,Checking
1956,2025-05-22,WALMART GROCERY,-18.8,Checking
1957,2025-10-03,APARTMENT RENT,-63.08,Credit Card
1958,2025-02-23,APARTMENT RENT,-31.12,Checking
1959,2025-12-24,DUNKIN DONUTS STORE 44,-57.53,Credit Card
1960,2025-01-06,AMAZON MKTPLACE,-66.45,Checking
1961,2025-06-20,SALARY DEPOSIT,-97.71,Credit Card
1962,2025-04-16,STARBUCKS COFFEE #123,-32.58,Checking
1963,2025-02-19,SALARY DEPOSIT,-47.1,Checking
1964,2025-06-02,STARBUCKS COFFEE #123,-86.5,Checking
1965,2025-12-01,APARTMENT RENT,-84.4,Credit Card
1966,2025-11-04,STARBUCKS COFFEE #123,-78.66,Checking
1967,2025-07-15,APARTMENT RENT,-50.19,Credit Card
1968,2025-11-03,APARTMENT RENT,-68.47,Checking
1969,2025-05-25,APARTMENT RENT,-85.3,Credit Card
1970,2025-04-02,AMAZON MKTPLACE,-18.12,Checking
1971,2025-07-09,AMAZON MKTPLACE,-7.71,Checking
1972,2025-04-01,WALMART GROCERY,-18.04,Credit Card
1973,2025-01-19,AMAZON MKTPLACE,-45.19,Credit Card
1974,2025-10-01,SALARY DEPOSIT,-83.01,Checking
1975,2025-10-19,SALARY DEPOSIT,-56.6,Credit Card
1976,2025-02-24,AMAZON MKTPLACE,-56.52,Checking
1977,2025-03-26,DUNKIN DONUTS STORE 44,-26.81,Credit Card
1978,2025-03-28,WALMART GROCERY,-41.65,Checking
1979,2025-04-10,WALMART GROCERY,-65.63,Checking
1980,2025-01-14,STARBUCKS COFFEE #123,-65.0,Checking
1981,2025-06-14,APARTMENT RENT,-67.8,Checking
1982,2025-11-06,WALMART GROCERY,-67.24,Credit Card
1983,2025-07-14,NETFLIX.COM,-5.49,Credit Card
1984,2025-01-13,AMAZON MKTPLACE,-70.5,Credit Card
1985,2025-07-04,WALMART GROCERY,-26.44,Checking
1986,2025-01-12,STARBUCKS COFFEE #123,-58.65,Credit Card
1987,2025-09-28,NETFLIX.COM,-45.26,Credit Card
1988,2025-12-15,STARBUCKS COFFEE #123,-78.33,Checking
1989,2025-10-09,DUNKIN DONUTS STORE 44,-39.91,Credit Card
1990,2025-08-31,AMAZON MKTPLACE,-94.33,Checking
1991,2025-01-14,NETFLIX.COM,-21.36,Checking
1992,2025-07-23,WALMART GROCERY,-69.39,Credit Card
1993,2025-12-26,DUNKIN DONUTS STORE 44,-17.58,Checking
1994,2025-07-05,DUNKIN DONUTS STORE 44,-20.45,Checking
1995,2025-09-27,NETFLIX.COM,-79.74,Credit Card
1996,2025-05-04,APARTMENT RENT,-36.59,Credit Card
1997,2025-01-07,SALARY DEPOSIT,-74.88,Checking
1998,2025-02-02,AMAZON MKTPLACE,-14.73,Checking
1999,2025-08-14,WALMART GROCERY,-41.02,Credit Card
2000,2025-10-31,APARTMENT RENT,-23.16,Checking
2001,2025-09-11,NETFLIX.COM,-82.35,Checking
2002,2025-09-16,NETFLIX.COM,-72.94,Credit Card
2003,2025-01-28,APARTMENT RENT,-45.03,Credit Card
2004,2025-01-15,NETFLIX.COM,-86.11,Credit Card
2005,2025-04-26,APARTMENT RENT,-89.04,Checking
2006,2025-05-16,WALMART GROCERY,-56.47,Credit Card
2007,2025-04-05,NETFLIX.COM,-62.63,Checking
2008,2025-04-19,DUNKIN DONUTS STORE 44,-97.13,Credit Card
2009,2025-12-11,AMAZON MKTPLACE,-98.13,Checking
2010,2025-12-06,DUNKIN DONUTS STORE 44,-67.75,Checking
2011,2025-12-09,SALARY DEPOSIT,-76.14,Credit Card
2012,2025-05-27,SALARY DEPOSIT,-42.39,Checking
2013,2025-07-26,AMAZON MKTPLACE,-69.8,Credit Card
2014,2025-09-18,DUNKIN DONUTS STORE 44,-95.65,Checking
2015,2025-11-07,SALARY DEPOSIT,-40.61,Credit Card
2016,2025-04-27,SALARY DEPOSIT,-29.78,Checking
2017,2025-10-18,AMAZON MKTPLACE,-92.14,Checking
2018,2025-04-21,WALMART GROCERY,-68.48,Credit Card
2019,2025-09-29,APARTMENT RENT,-71.66,Checking
2020,2025-11-13,AMAZON MKTPLACE,-84.82,Checking
2021,2025-12-22,AMAZON MKTPLACE,-43.98,Credit Card
2022,2025-03-19,AMAZON MKTPLACE,-90.34,Checking
2023,2025-12-04,DUNKIN DONUTS STORE 44,-55.95,Checking
2024,2025-07-23,STARBUCKS COFFEE #123,-42.67,Credit Card
2025,2025-11-03,APARTMENT RENT,-47.65,Checking
2026,2025-07-07,NETFLIX.COM,-57.17,Credit Card
2027,2025-12-01,NETFLIX.COM,-29.84,Credit Card
2028,2025-06-03,WALMART GROCERY,-56.17,Checking
2029,2025-01-13,DUNKIN DONUTS STORE 44,-10.8,Credit Card
2030,2025-07-10,DUNKIN DONUTS STORE 44,-36.76,Checking
2031,2025-02-09,AMAZON MKTPLACE,-40.89,Credit Card
2032,2025-12-22,WALMART GROCERY,-83.06,Checking
2033,2025-03-13,APARTMENT RENT,-87.33,Credit Card
2034,2025-03-28,AMAZON MKTPLACE,-66.0,Credit Card
2035,2025-12-20,APARTMENT RENT,-34.2,Checking
2036,2025-03-03,STARBUCKS COFFEE #123,-62.66,Credit Card
2037,2025-08-08,DUNKIN DONUTS STORE 44,-8.69,Credit Card
2038,2025-06-08,STARBUCKS COFFEE #123,-40.4,Checking
2039,2025-02-25,APARTMENT RENT,-99.9,Checking
2040,2025-09-20,STARBUCKS COFFEE #123,-82.04,Credit Card
2041,2025-11-06,SALARY DEPOSIT,-79.38,Checking
2042,2025-01-16,NETFLIX.COM,-67.83,Credit Card
2043,2025-11-30,APARTMENT RENT,-71.1,Credit Card
2044,2025-06-01,AMAZON MKTPLACE,-25.51,Checking
2045,2025-09-06,NETFLIX.COM,-79.19,Credit Card
2046,2025-04-08,STARBUCKS COFFEE #123,-6.75,Credit Card
2047,2025-04-02,AMAZON MKTPLACE,-10.91,Credit Card
2048,2025-03-24,SALARY DEPOSIT,-87.2,Credit Card
2049,2025-02-18,AMAZON MKTPLACE,-26.75,Checking
2050,2025-08-29,DUNKIN DONUTS STORE 44,-96.34,Credit Card
2051,2025-03-09,WALMART GROCERY,-87.17,Credit Card
2052,2025-04-27,WALMART GROCERY,-66.65,Checking
2053,2025-06-12,SALARY DEPOSIT,-12.73,Checking
2054,2025-08-01,WALMART GROCERY,-27.16,Checking
2055,2025-04-24,AMAZON MKTPLACE,-78.8,Credit Card
2056,2025-01-28,WALMART GROCERY,-98.62,Checking
2057,2025-09-17,DUNKIN DONUTS STORE 44,-53.61,Checking
2058,2025-03-03,AMAZON MKTPLACE,-68.16,Checking
2059,2025-05-07,AMAZON MKTPLACE,-46.51,Credit Card
2060,2025-02-19,STARBUCKS COFFEE #123,-32.64,Checking
2061,2025-07-05,NETFLIX.COM,-59.87,Checking
2062,2025-12-05,AMAZON MKTPLACE,-22.82,Checking
2063,2025-06-07,AMAZON MKTPLACE,-93.35,Checking
2064,2025-09-03,DUNKIN DONUTS STORE 44,-99.12,Credit Card
2065,2025-07-04,STARBUCKS COFFEE #123,-19.44,Checking
2066,2025-06-08,AMAZON MKTPLACE,-75.69,Credit Card
2067,2025-03-10,STARBUCKS COFFEE #123,-13.87,Checking
2068,2025-08-02,NETFLIX.COM,-85.04,Checking
2069,2025-05-20,WALMART GROCERY,-17.52,Credit Card
2070,2025-11-24,SALARY DEPOSIT,-33.29,Checking
2071,2025-01-22,NETFLIX.COM,-95.76,Checking
2072,2025-09-03,STARBUCKS COFFEE #123,-74.43,Credit Card
2073,2025-01-14,NETFLIX.COM,-94.83,Credit Card
2074,2025-05-23,AMAZON MKTPLACE,-86.12,Checking
2075,2025-01-08,DUNKIN DONUTS STORE 44,-10.54,Checking
2076,2025-04-07,SALARY DEPOSIT,-19.1,Checking
2077,2025-02-04,DUNKIN DONUTS STORE 44,-16.86,Credit Card
2078,2025-01-03,DUNKIN DONUTS STORE 44,-34.01,Checking
2079,2025-01-17,SALARY DEPOSIT,-77.23,Checking
2080,2025-12-23,DUNKIN DONUTS STORE 44,-21.35,Checking
2081,2025-09-20,STARBUCKS COFFEE #123,-28.07,Credit Card
2082,2025-11-17,NETFLIX.COM,-43.59,Credit Card
2083,2025-08-11,APARTMENT RENT,-90.0,Checking
2084,2025-09-05,AMAZON MKTPLACE,-49.13,Checking
2085,2025-12-03,NETFLIX.COM,-68.02,Checking
2086,2025-09-30,AMAZON MKTPLACE,-62.48,Credit Card
2087,2025-08-02,APARTMENT RENT,-44.09,Checking
2088,2025-09-07,DUNKIN DONUTS STORE 44,-50.62,Credit Card
2089,2025-04-16,APARTMENT RENT,-65.66,Checking
2090,2025-02-05,WALMART GROCERY,-62.75,Checking
2091,2025-12-22,NETFLIX.COM,-88.15,Credit Card
2092,2025-01-26,STARBUCKS COFFEE #123,-56.74,Credit Card
2093,2025-10-07,DUNKIN DONUTS STORE 44,-52.21,Credit Card
2094,2025-01-27,AMAZON MKTPLACE,-85.03,Credit Card
2095,2025-03-21,AMAZON MKTPLACE,-53.36,Credit Card
2096,2025-07-12,STARBUCKS COFFEE #123,-26.47,Credit Card
2097,2025-09-11,DUNKIN DONUTS STORE 44,-99.35,Credit Card
2098,2025-05-26,SALARY DEPOSIT,-73.8,Credit Card
2099,2025-12-24,AMAZON MKTPLACE,-99.96,Credit Card
2100,2025-12-27,AMAZON MKTPLACE,-47.3,Checking
2101,2025-12-31,NETFLIX.COM,-46.71,Credit Card
2102,2025-10-05,SALARY DEPOSIT,-7.23,Credit Card
2103,2025-01-03,NETFLIX.COM,-43.56,Checking
2104,2025-04-10,AMAZON MKTPLACE,-85.6,Credit Card
2105,2025-05-21,STARBUCKS COFFEE #123,-66.69,Checking
2106,2025-08-27,AMAZON MKTPLACE,-6.37,Checking
2107,2025-07-18,DUNKIN DONUTS STORE 44,-59.52,Credit Card
2108,2025-06-13,NETFLIX.COM,-78.01,Checking
2109,2025-12-25,APARTMENT RENT,-56.08,Credit Card
2110,2025-11-10,AMAZON MKTPLACE,-14.56,Checking
2111,2025-01-04,DUNKIN DONUTS STORE 44,-88.12,Checking
2112,2025-11-13,AMAZON MKTPLACE,-8.44,Checking
2113,2025-08-29,APARTMENT RENT,-73.1,Checking
2114,2025-01-17,NETFLIX.COM,-37.67,Credit Card
2115,2025-10-05,STARBUCKS COFFEE #123,-50.55,Credit Card
2116,2025-04-12,STARBUCKS COFFEE #123,-31.64,Checking
2117,2025-07-04,WALMART GROCERY,-15.26,Credit Card
2118,2025-10-21,AMAZON MKTPLACE,-40.18,Checking
2119,2025-03-18,WALMART GROCERY,-18.3,Checking
2120,2025-12-23,WALMART GROCERY,-81.61,Checking
2121,2025-04-06,DUNKIN DONUTS STORE 44,-72.59,Credit Card
2122,2025-10-03,APARTMENT RENT,-66.61,Credit Card
2123,2025-04-18,STARBUCKS COFFEE #123,-21.72,Checking
2124,2025-03-06,AMAZON MKTPLACE,-57.52,Credit Card
2125,2025-03-03,STARBUCKS COFFEE #123,-52.75,Credit Card
2126,2025-06-20,SALARY DEPOSIT,-10.34,Credit Card
2127,2025-10-30,STARBUCKS COFFEE #123,-95.53,Checking
2128,2025-05-25,AMAZON MKTPLACE,-17.64,Credit Card
2129,2025-07-06,DUNKIN DONUTS STORE 44,-95.41,Checking
2130,2025-11-30,NETFLIX.COM,-45.1,Credit Card
2131,2025-02-11,SALARY DEPOSIT,-17.5,Credit Card
2132,2025-11-02,STARBUCKS COFFEE #123,-53.06,Credit Card
2133,2025-01-07,WALMART GROCERY,-81.22,Credit Card
2134,2025-06-04,STARBUCKS COFFEE #123,-33.56,Credit Card
2135,2025-10-27,DUNKIN DONUTS STORE 44,-10.21,Credit Card
2136,2025-02-16,DUNKIN DONUTS STORE 44,-34.11,Checking
2137,2025-08-31,DUNKIN DONUTS STORE 44,-60.9,Credit Card
2138,2025-04-24,SALARY DEPOSIT,-72.89,Checking
2139,2025-02-25,NETFLIX.COM,-64.66,Credit Card
2140,2025-02-24,APARTMENT RENT,-37.13,Checking
2141,2025-03-15,NETFLIX.COM,-33.16,Credit Card
2142,2025-03-15,AMAZON MKTPLACE,-95.89,Checking
2143,2025-01-23,WALMART GROCERY,-16.04,Credit Card
2144,2025-03-04,APARTMENT RENT,-26.12,Checking
2145,2025-05-06,APARTMENT RENT,-38.88,Credit Card
2146,2025-07-31,DUNKIN DONUTS STORE 44,-92.95,Checking
2147,2025-04-12,SALARY DEPOSIT,-42.64,Credit Card
2148,2025-08-07,STARBUCKS COFFEE #123,-77.12,Credit Card
2149,2025-07-23,APARTMENT RENT,-34.55,Credit Card
2150,2025-04-15,DUNKIN DONUTS STORE 44,-27.46,Checking
2151,2025-07-16,AMAZON MKTPLACE,-34.78,Checking
2152,2025-07-11,STARBUCKS COFFEE #123,-45.58,Checking
2153,2025-06-24,SALARY DEPOSIT,-28.66,Credit Card
2154,2025-08-02,DUNKIN DONUTS STORE 44,-67.05,Checking
2155,2025-03-11,WALMART GROCERY,-7.39,Checking
2156,2025-07-12,STARBUCKS COFFEE #123,-37.12,Checking
2157,2025-05-30,NETFLIX.COM,-67.59,Credit Card
2158,2025-07-08,DUNKIN DONUTS STORE 44,-75.72,Credit Card
2159,2025-08-30,NETFLIX.COM,-33.49,Credit Card
2160,2025-06-27,DUNKIN DONUTS STORE 44,-5.7,Credit Card
2161,2025-02-27,SALARY DEPOSIT,-8.88,Credit Card
2162,2025-02-18,APARTMENT RENT,-21.22,Checking
2163,2025-06-11,DUNKIN DONUTS STORE 44,-32.88,Credit Card
2164,2025-12-10,STARBUCKS COFFEE #123,-58.38,Checking
2165,2025-03-02,STARBUCKS COFFEE #123,-24.98,Credit Card
2166,2025-08-22,APARTMENT RENT,-93.15,Credit Card
2167,2025-07-19,STARBUCKS COFFEE #123,-27.95,Credit Card
2168,2025-02-03,APARTMENT RENT,-20.31,Credit Card
2169,2025-09-05,DUNKIN DONUTS STORE 44,-69.55,Credit Card
2170,2025-05-08,WALMART GROCERY,-93.75,Credit Card
2171,2025-09-07,STARBUCKS COFFEE #123,-52.73,Checking
2172,2025-04-10,WALMART GROCERY,-74.86,Checking
2173,2025-10-20,AMAZON MKTPLACE,-44.6,Credit Card
2174,2025-08-01,SALARY DEPOSIT,-87.46,Checking
2175,2025-02-15,DUNKIN DONUTS STORE 44,-39.65,Credit Card
2176,2025-10-06,NETFLIX.COM,-5.14,Credit Card
2177,2025-09-17,NETFLIX.COM,-56.29,Credit Card
2178,2025-07-16,NETFLIX.COM,-64.47,Checking
